SUBS_KEY,TARGET,OG_MOU_F4,IC_MOU_F4,OG_CALLS_F4,IC_CALLS_F4,RCHG_AMOUNT_F4,CNT_RCHG_F4,AVG_MBL_F4,IC_OG_RATIO_F4,OG_MOU_F7,IC_MOU_F7,OG_CALLS_F7,IC_CALLS_F7,RCHG_AMOUNT_F7,CNT_RCHG_F7,AVG_MBL_F7,IC_OG_RATIO_F7,OG_MOU_F10,IC_MOU_F10,OG_CALLS_F10,IC_CALLS_F10,RCHG_AMOUNT_F10,CNT_RCHG_F10,AVG_MBL_F10,IC_OG_RATIO_F10,DS_IC_MOU_F4,DS_IC_MOU_F7,DS_IC_MOU_F10,DS_OG_MOU_F4,DS_OG_MOU_F7,DS_OG_MOU_F10,DS_OG_CALLS_F4,DS_OG_CALLS_F7,DS_OG_CALLS_F10,DS_IC_CALLS_F4,DS_IC_CALLS_F7,DS_IC_CALLS_F10,DS_RCHG_MRP_F4,DS_RCHG_MRP_F7,DS_RCHG_MRP_F10,DS_RCHG_MRP_F4_EX1,DS_RCHG_MRP_F7_EX1,DS_RCHG_MRP_F10_EX1,SUBS_ACTIVATION_DT,ACTIVATION_DT,DAY_END_MBL_F4,DAY_END_MBL_F7,DAY_END_MBL_F10,SLP_MBL_F4,SLP_MBL_F7,SLP_MBL_F10,SLP_OGMOU_F4,SLP_OGMOU_F7,SLP_OGMOU_F10,SLP_ICMOU_F4,SLP_ICMOU_F7,SLP_ICMOU_F10,SD_MBL_F4,SD_MBL_F7,SD_MBL_F10,SD_OGMOU_F4,SD_OGMOU_F7,SD_OGMOU_F10,SD_ICMOU_F4,SD_ICMOU_F7,SD_ICMOU_F10,MAX_MBL_F4_EX1,MAX_MBL_F7_EX1,MAX_MBL_F10_EX1,MAX_MBL_F4,MAX_MBL_F7,MAX_MBL_F10,MAX_MRP_HIGH_AMT_F4,MAX_MRP_HIGH_AMT_F7,MAX_MRP_HIGH_AMT_F10,CNT_VLR_INS_F4,CNT_VLR_INS_F7,CNT_VLR_INS_F10,CNT_STD_INS_F4,CNT_STD_INS_F7,CNT_STD_INS_F10,CNT_STD_OG_INS_F4,CNT_STD_OG_INS_F7,CNT_STD_OG_INS_F10,CNT_STD_IC_INS_F4,CNT_STD_IC_INS_F7,CNT_STD_IC_INS_F10,CNT_ROAM_INS_F4,CNT_ROAM_INS_F7,CNT_ROAM_INS_F10,CNT_SMS_INS_F4,CNT_SMS_INS_F7,CNT_SMS_INS_F10,CNT_DEC_INS_F4,CNT_DEC_INS_F7,CNT_DEC_INS_F10,AVG_NIG_USG_F4,AVG_NIG_USG_F7,AVG_NIG_USG_F10,AVG_STD_USG_F4,AVG_STD_USG_F7,AVG_STD_USG_F10,DND,DND_INFO,CHG_IC_MOU_L5_F5,USAGE_SPREAD,SUM_RCHG_MRP_L10,TARGET_21_30
623611493,1,0,0,0,0,13,1,10,999,0,0,0,0,13,1,10,999,0,0,0,0,13,1,10,999,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,19,19,19,41701,3,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,13,13,13,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
623611498,1,6.7,4.12,8,3,198,1,4.61,0.61,6.7,4.12,8,3,198,1,2.84,0.61,15.32,4.45,16,4,363,5,24.32,0.29,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,19,19,7,41701,3,0.47,0.47,145.52,-3.56,-1.52,10.35,0.67,-0.24,0.19,0.41,-0.15,-0.11,4.89,4.1,48.76,3.35,2.53,2.77,2.06,1.56,1.29,7.5,7.5,145.52,10,10,145.52,198,198,198,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,2,4,0,0,0,0,0,0,0,0,-0.92,0.08,363,0
623611503,1,9.08,0,5,0,58,1,55.54,0,11.08,0,8,0,58,1,35.81,0,20.75,0,17,0,58,1,26.2,0,19,19,19,1,1,1,1,1,1,19,19,19,0,0,0,19,19,19,41701,3,34.3,8.7,2.7,-10.76,-11.83,-8.13,-0.45,-0.39,0.02,0,0,0,14.9,26.77,26.8,3.28,2.51,2.53,0,0,0,63.24,63.24,63.24,67.98,67.98,67.98,58,58,58,3,6,9,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,4,7,0,0,0,0,0,0,0,0,0,0.16,58,1
623611509,1,0.6,0,2,0,58,1,67.4,0,2.8,0.42,5,2,58,1,66.86,0.15,3.17,2.58,6,4,58,1,66.5,0.82,19,6,6,1,1,1,1,1,1,19,6,6,0,0,0,19,19,19,41701,3,67.2,65.8,65.4,-0.24,-0.35,-0.28,-0.06,0.1,0,0,0.04,0.11,0.4,0.81,0.88,0.3,0.66,0.56,0,0.16,0.54,67.2,67.2,67.2,68,68,68,58,58,58,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0.12,58,0
623611513,0,46.77,34.15,35,26,58,1,52.99,0.73,104.63,45.83,77,46,58,1,39,0.44,117,60.95,87,69,58,1,29.19,0.52,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,19,19,19,41701,3,43.64,11.98,5.48,-7.44,-8.97,-7.23,0.19,0.99,-1.16,-0.63,-1.06,-0.51,9.87,19.53,22.46,9.41,9.56,9.76,10.13,7.63,6.71,54.34,54.34,54.34,66.24,66.24,66.24,58,58,58,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,7,10,0,0,0,0,0,0,0,0,-0.34,0.26,58,0
623611527,0,9.37,8.48,10,2,58,1,65.28,0.91,20.62,12.25,18,8,58,1,60.73,0.59,20.62,15.2,18,9,58,1,57.73,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19,41701,3,62.48,50.72,50.72,-1.52,-2.94,-2.27,1.37,0.53,-0.2,0.8,0.07,-0.04,2.04,6.87,7.41,2,3.03,2.85,4.16,3.15,2.72,66.08,66.08,66.08,67.28,67.28,67.28,58,58,58,3,6,9,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,7,7,0.06,0.03,0.03,0,0,0,29,1,-0.21,0.24,58,0
623611528,0,94.23,39.02,40,17,58,1,44.5,0.41,144.97,52.18,85,31,68,2,32.44,0.36,172.48,79.63,107,41,88,3,27.58,0.46,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,19,4,4,41701,3,27.6,9.1,13.3,-12.88,-8.76,-5.11,1.42,-0.73,-1.85,3.17,-0.74,0.14,17.21,19.7,17.94,25.01,18.53,16.39,8.45,6.79,6.55,45,45,45,68,68,68,58,58,58,3,6,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,0,0,-0.28,0.34,88,0
623611529,0,16.13,31.63,14,9,58,1,33.63,1.96,20.77,32.77,16,10,58,1,19.22,1.58,21.43,37.07,17,13,78,2,16.54,1.73,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,19,19,7,41701,3,26.93,0.01,15.41,-7,-8.45,-3.82,-0.15,-0.72,-0.59,0.87,-1.5,-0.97,10.39,19.41,16.95,3.39,3.14,2.89,7.34,6.58,5.72,31.33,31.33,31.33,48.92,48.92,48.92,58,58,58,3,6,9,3,4,4,2,3,3,1,1,1,0,0,0,2,2,3,3,4,6,0,0,0,0.04,0.03,0.03,0,0,-0.87,0.18,78,0
623611531,0,26.25,1.88,2,1,58,1,62.4,0.07,26.83,1.88,3,1,58,1,59.83,0.07,26.83,1.88,3,1,58,1,58.8,0.07,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,19,19,19,41701,3,56.8,56.4,56.4,-4.48,-2.09,-1.14,2.62,-0.92,-0.8,0.19,-0.07,-0.06,6.47,5.59,4.85,13.12,9.89,8.28,0.94,0.71,0.6,68,68,68,68,68,68,58,58,58,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,-1,0.04,58,0
623611557,0,11.3,0,8,0,48,1,51.38,0,27.77,0,18,0,48,1,48.54,0,69.63,5.53,31,3,48,1,40.02,0.08,19,19,8,0,0,0,0,0,0,19,19,8,0,0,0,19,19,19,41701,3,51.22,41.34,15.22,-0.19,-1.72,-4.3,-3.18,0.02,1.05,0,0,0.29,0.32,4.15,14.29,4.97,3.95,8.69,0,0,1.45,51.22,51.22,51.22,51.85,51.85,51.85,48,48,48,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,8,0,0,0,0,0,0,0,0,0,0.2,48,0
623611568,0,5.53,4.52,4,4,0,0,4.52,0.82,7.42,5.78,8,5,0,0,3.05,0.78,9.5,10.07,10,11,30,1,6.81,1.06,1,1,1,0,0,0,0,0,0,1,1,1,19,19,8,19,19,7,41701,3,3.36,1.1,22.3,-1.34,-0.97,1.52,-0.89,-0.39,-0.17,0.79,-0.06,0.05,2.15,2.38,8.68,1.62,1.36,1.17,1.17,1,0.9,3.6,3.6,23.34,7.74,7.74,23.34,0,0,30,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,0,0,-0.26,0.16,30,0
623611592,0,96.25,22.65,79,15,58,1,38.8,0.24,119.33,33.82,106,26,58,1,22.21,0.28,189.65,74.3,173,48,148,3,23.14,0.39,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,19,19,6,41701,3,14.7,0.1,9.9,-14.16,-10.82,-3.84,4.7,-3.49,-0.28,6.3,0.43,1.34,18.56,24.5,23.59,6.84,12.62,10.92,9.88,7.64,7.8,48.5,48.5,55.7,57.3,57.3,57.3,58,58,70,4,7,10,2,3,6,1,2,5,1,2,2,0,0,0,0,0,0,4,5,8,0,0,0,0.1,0.09,0.06,0,0,0.31,0.26,148,0
623611631,0,141.55,269.32,44,28,161,4,32.53,1.9,398.83,295.72,109,46,271,5,31.29,0.74,749.73,314.45,171,62,511,9,45.42,0.42,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,41701,3,46.65,7.67,131.68,9.06,-0.89,6.85,27.13,12.31,13.27,44,-4.39,-6.08,12.82,18.38,35.64,38.42,47.89,57.16,63.73,54.93,48.24,46.65,60.55,131.68,46.65,60.55,131.68,55,110,110,4,7,10,3,6,9,3,6,9,3,6,7,1,2,2,2,2,3,3,6,9,0.14,0.07,0.27,3.66,1.32,0.71,0,0,-0.86,0.54,511,1
623611634,0,20.58,0,4,0,58,1,56.91,0,36.6,0,9,0,58,1,53.23,0,58.93,1.27,13,4,58,1,46.62,0.02,19,19,7,0,0,0,0,0,0,19,19,7,0,0,0,19,19,19,41701,3,54.58,43.58,30.94,-2.02,-2.52,-3.66,-0.82,-0.25,-0.06,0,0,0.05,2.93,5.67,11.6,7.82,6.38,7.93,0,0,0.21,56.08,56.08,56.08,61.2,61.2,61.2,58,58,58,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,7,9,0,0.09,0.05,0,0,0,0,0,0,0.22,58,0
623611635,1,5.18,0.25,3,1,67,3,25.01,0.05,12.52,0.25,7,1,67,3,27.99,0.02,12.93,0.25,8,1,67,3,28.24,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,41701,3,35.68,29.08,28.71,4.07,2.06,0.8,-0.51,0.24,-0.13,-0.08,-0.03,-0.01,7.13,6.43,5.26,1.12,1.71,1.61,0.13,0.09,0.08,35.68,35.68,35.68,35.68,35.68,35.68,29,29,29,4,7,10,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,3,5,6,0,0,0,0,0,0,0,0,-1,0.12,67,1
623611636,0,1.7,0.17,6,1,246,3,22.17,0.1,8.08,0.72,16,2,246,3,20.63,0.09,17.62,1.73,31,3,485,5,21,0.1,3,3,3,0,0,0,0,0,0,3,3,3,0,0,0,1,1,1,41701,3,21.47,15.73,44.14,-0.4,-1.02,0.2,0.11,0.5,0.42,0.05,0.06,0.05,0.53,2.46,9.35,0.2,1.31,1.57,0.08,0.21,0.34,22.39,22.39,44.14,22.72,22.72,44.14,199,199,199,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,10,0,0,0,0,0,0,0,0,8.4,0.22,485,0
623611649,1,0,0,0,0,198,1,10,999,0,0,0,0,198,1,10,999,0,0,0,0,198,1,10,999,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,19,19,19,41701,3,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,198,198,198,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0
623611658,1,0,0,0,0,13,1,10,999,0,0,0,0,13,1,10,999,0,0,0,0,13,1,10,999,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,19,19,19,41701,3,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,13,13,13,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
623611679,1,0,0,0,0,58,1,68,999,0,0,0,0,58,1,68,999,0,0,0,0,58,1,68,999,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,19,19,19,41701,3,68,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,68,68,68,68,58,58,58,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1
623611680,1,4.35,0,2,0,40,1,31.61,0,16.85,20.57,9,3,40,1,23.99,1.22,16.85,20.57,9,3,40,1,20.42,1.22,19,4,4,0,0,0,0,0,0,19,4,4,0,0,0,19,19,19,41701,3,27.11,12.11,12.11,-3.6,-4.63,-3.08,-1.3,0.13,-0.26,0,1.42,0.11,5.2,10.31,10.19,2.17,3.27,2.91,0,7.13,6,36.11,36.11,36.11,36.11,36.11,36.11,40,40,40,4,7,10,1,2,2,1,2,2,0,0,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,0,11.71,0.08,40,1
623611681,0,0.62,0,1,0,176,2,9.03,0,1.57,0,2,0,176,2,8.09,0,1.77,3.2,3,4,176,2,6.64,1.81,19,19,7,1,1,1,1,1,1,19,19,7,0,0,0,19,19,19,41701,3,8.7,3.4,3,-0.39,-0.73,-0.87,-0.06,0.02,-0.01,0,0,0.15,0.65,2.13,2.91,0.31,0.39,0.34,0,0,0.64,8.7,8.7,8.7,10,10,10,175,175,175,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,3,4,0,0,0,0,0,0,0,0,0,0.1,176,0
623611682,1,0,0,0,0,58,1,61,999,0,0,0,0,58,1,61,999,0,0,0,0,58,1,61,999,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,19,19,19,41701,3,61,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,61,61,61,61,58,58,58,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
623611726,0,9.43,28.27,3,12,175,1,4.24,3,17.65,77.2,4,20,195,2,7.57,4.37,18.37,101.35,7,26,215,3,11.77,5.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,3,41701,3,0.01,6.42,21.57,-3.38,0.73,2.03,0.93,0.54,-0.12,1.48,3.1,0.94,4.88,6.11,8.4,4.69,4.31,3.69,10.45,13.56,12.5,8.47,15.81,21.57,8.47,15.81,21.57,175,175,175,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,4,5,0,0,0,0,0,0,0,0,0.52,0.2,215,0
623611729,1,45.35,12.88,21,2,72,2,62.31,0.28,95.25,26.25,42,10,72,2,47.05,0.28,125.83,52.83,65,23,72,2,34.85,0.42,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,19,19,19,41701,3,48.29,18.35,0,-9.74,-10.1,-8.77,4.59,1.66,0.15,-1.04,-0.04,0.65,13.21,22.08,26.87,13.77,11.46,9.69,6.04,4.89,6.66,72.61,72.61,72.61,74.51,74.51,74.51,54,54,54,4,7,10,4,7,9,4,5,7,1,4,6,0,0,0,1,1,1,4,7,10,0,0,0,0.65,0.41,0.39,0,0,1.14,0.22,72,1
623611755,1,1.77,0.8,4,1,263,2,19.5,0.45,6.62,4.33,14,3,263,2,15.62,0.65,6.62,9.1,14,7,263,2,11.39,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19,41701,3,19.44,4.53,0.01,-0.08,-2.37,-2.65,-0.45,0.16,-0.06,-0.24,0.05,0.14,0.13,5.9,8.44,0.64,0.83,0.82,0.4,1.17,1.68,19.44,19.44,19.44,19.69,19.69,19.69,245,245,245,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,5,5,0,0.16,0.16,0,0,0,0,0,0.28,0.14,263,0
623611770,0,0,0.07,0,1,176,2,8,999,0,0.4,0,2,176,2,7.79,999,0.03,2.73,2,7,176,2,7.58,82.32,1,1,1,19,19,8,19,19,8,1,1,1,0,0,0,19,19,19,41701,3,7.5,7.5,6.7,-0.5,-0.2,-0.16,0,0,0,-0.01,0.02,0.08,0.71,0.57,0.6,0,0,0.01,0.03,0.12,0.48,8,8,8,9,9,9,175,175,175,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,4,0,0,0,0,0,0,0,0,39.04,0.1,176,0
623611794,0,4.65,2.8,8,2,198,1,7.68,0.6,7.03,3.1,16,3,198,1,5.99,0.44,8.55,3.1,21,3,198,1,4.99,0.36,2,2,2,1,1,1,1,1,1,2,2,2,0,0,0,19,19,19,41701,3,5.82,3.67,2.31,-1.45,-1.11,-0.81,0.26,-0.11,-0.1,0.28,-0.09,-0.09,1.9,2.5,2.61,0.97,0.98,0.88,1.4,1.05,0.88,8.41,8.41,8.41,10,10,10,198,198,198,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,0,0,0,0,0,0,0,0,-1,0.16,198,0
623611795,0,21.62,1.52,17,4,58,1,60.05,0.07,21.62,1.52,17,4,58,1,58.91,0.07,21.62,1.52,17,4,58,1,58.16,0.07,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,19,19,19,41701,3,57.4,57.4,55.9,-3.18,-1.14,-0.72,-2.16,-1.54,-0.92,-0.15,-0.11,-0.06,5.3,4.01,3.51,10.81,8.17,6.84,0.76,0.57,0.48,57.4,57.4,57.4,68,68,68,58,58,58,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,-1,0.02,58,0
623611816,0,0,0,0,0,175,1,10,999,0,0,0,0,175,1,10,999,0,0.38,0,1,175,1,10,999,19,19,8,19,19,19,19,19,19,19,19,8,0,0,0,19,19,19,41701,3,10,10,10,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.12,10,10,10,10,10,10,175,175,175,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0
623611817,0,72.95,8.17,39,10,108,2,55.83,0.11,131.35,15.87,62,16,108,2,45.21,0.12,237.78,27.57,121,33,163,3,37.81,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,41701,3,58.54,17.61,5.65,2.06,-6.15,-5.54,1.73,0.43,1.89,0.96,0.2,0.25,12.42,18.95,20.54,10.16,9.07,16.01,2.31,2.02,2.36,65.94,65.94,65.94,65.94,65.94,65.94,58,58,58,4,7,10,4,5,6,4,5,6,3,3,3,0,0,0,1,2,3,4,7,10,0,0,0,0.1,0.06,0.03,0,0,0.49,0.3,163,0
623611818,0,0,0.55,0,1,58,1,68,999,1.32,0.55,1,1,58,1,67.7,0.42,1.32,0.55,1,1,58,1,64.88,0.42,0,0,0,19,4,4,19,4,4,0,0,0,0,0,0,19,19,19,41701,3,68,67.3,58.3,0,-0.15,-1.25,0,0.05,-0.01,-0.17,-0.06,-0.03,0,0.37,4.55,0,0.5,0.42,0.28,0.21,0.17,68,68,68,68,68,68,58,58,58,4,7,10,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,-1,0.04,58,1
623611866,0,13.47,3.93,13,3,47,1,18.94,0.29,17.65,3.93,16,3,47,1,14.02,0.22,21.87,7.27,21,8,47,1,11.13,0.33,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,19,19,19,41701,3,9.41,5.65,1.85,-7.72,-3.98,-2.62,1.08,-0.16,-0.15,0.39,-0.14,0.06,10.37,9.63,9.2,4.57,3.47,3.11,1.97,1.49,1.54,24.8,24.8,24.8,30.55,30.55,30.55,47,47,47,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,0,0,0,0,0,0,0,0,-0.15,0.12,47,0
623611867,0,9.23,3.17,12,4,18,1,20,0.34,16.35,4.82,32,8,18,1,17.59,0.29,23.28,5.73,47,11,18,1,15.46,0.25,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,19,19,19,41701,3,17.06,12.79,8.61,-1.9,-1.67,-1.51,1.04,0.23,0.1,-0.32,-0.06,-0.07,2.46,3.62,4.61,1.66,1.36,1.24,1.58,1.19,1,20.68,20.68,20.68,22.94,22.94,22.94,18,18,18,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,0,0,-0.19,0.2,18,0
623611868,0,4.1,6.65,13,10,58,1,62.51,1.62,33.22,39.92,41,39,58,1,56,1.2,51.33,59,61,51,58,1,49.05,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19,41701,3,59.15,41.65,30.43,-2.61,-4.16,-4.44,0.14,1.7,0.61,0.47,1.72,0.69,3.42,9.2,13.58,0.87,5.61,5.29,2.72,6.23,5.11,64,64,64,66.6,66.6,66.6,58,58,58,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,7,10,0,0,0,0,0,0,0,0,0.51,0.22,58,0
623611869,1,62.37,2.72,72,7,48,1,31.8,0.04,91.57,3.32,109,8,48,1,19.44,0.04,91.57,3.32,109,8,48,1,13.61,0.04,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,19,19,19,41701,3,18.61,0,0,-8.49,-8.01,-5.19,-2.31,-2.23,-2.42,0.57,-0.02,-0.07,10.97,17.51,17.11,5.22,6.9,8.46,0.87,0.7,0.61,36.39,36.39,36.39,44.13,44.13,44.13,48,48,48,3,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,0,0,0,0,0,0,0,0,-1,0.22,48,1
623611881,0,24.23,13.65,24,10,58,1,60.58,0.56,37.27,18.27,31,16,58,1,55.27,0.49,40.42,18.45,34,17,58,1,52.82,0.46,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,19,19,19,41701,3,52.9,47.8,46.6,-5.21,-3.63,-2.28,2.39,-0.27,-0.63,0.88,-0.3,-0.43,6.82,8.2,7.77,4.79,4.41,4.19,2.53,2.1,2.11,64.7,64.7,64.7,67.7,67.7,67.7,58,58,58,3,6,9,2,2,2,0,0,0,2,2,2,0,0,0,2,2,2,4,6,8,0,0,0,0.13,0.08,0.08,0,0,-0.84,0.22,58,1
623611894,1,0,0,0,0,0,0,3.59,999,0,0,0,0,0,0,2.13,999,0,0,0,0,0,0,1.54,999,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,41701,3,0.18,0.18,0.18,-3.03,-1.27,-0.68,0,0,0,0,0,0,4.12,3.44,2.96,0,0,0,0,0,0,5.5,5.5,5.5,8.5,8.5,8.5,0,0,0,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
623611897,0,7.9,20.43,7,6,60,1,51.03,2.59,9.88,43.52,11,11,60,1,44.31,4.4,19.4,150.22,19,25,60,1,40.09,7.74,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,19,19,19,41701,3,37.52,34.83,23.35,-8.18,-4.88,-3.59,2.03,0.05,0.33,2.65,1.35,4.52,10.84,11.37,11.86,3.41,2.53,2.91,4.05,4.94,21.1,58.48,58.48,58.48,61,61,61,60,60,60,4,7,10,3,5,6,1,2,2,3,5,6,0,0,0,1,1,1,2,4,6,0,0,0,5,5.64,3.41,0,0,3.72,0.22,60,0
623611898,0,468.33,1.33,70,3,308,9,10.62,0,1415.77,1.35,137,4,566,15,17.34,0,2085.92,1.47,199,6,636,16,29.95,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,41701,3,11.21,62.11,62.99,4.54,6.35,7.85,-24.28,34.8,13.53,0.26,-0.02,-0.03,8.81,21.16,28.87,76.65,128.85,107.4,0.46,0.37,0.31,21.63,62.11,80.89,21.63,62.11,80.89,70,88,88,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,10,0.01,0.07,0.09,0,0,0,0,0,-0.9,0.62,636,0
623611899,0,2.22,0,3,0,246,3,20.86,0,2.65,0,4,0,246,3,20.38,0,6.5,0.83,5,1,246,3,19.46,0.13,19,19,8,0,0,0,0,0,0,19,19,8,0,0,0,0,0,0,41701,3,20.01,19.62,16.15,-0.93,-0.42,-0.58,-0.12,-0.11,0.08,0,0,0.04,1.4,1.17,2,0.74,0.58,1.23,0,0,0.26,20.5,20.5,20.5,22.94,22.94,22.94,199,199,199,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,4,5,0,0,0,0,0,0,0,0,0,0.1,246,0
623611904,1,17.07,2.48,7,1,13,1,4.99,0.15,33.98,3.18,14,3,33,2,4.39,0.09,52.88,3.18,17,3,33,2,3.21,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,5,41701,3,3.14,8.26,0.36,-1.66,-0.37,-0.63,-3.08,0.12,0,-0.74,-0.23,-0.14,2.45,3.02,3.11,4.4,5.08,6.53,1.24,0.92,0.78,4.2,8.26,8.26,8.6,8.6,8.6,13,20,20,4,7,10,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,3,6,8,0,0,0,0,0,0,0,0,-0.96,0.18,33,1
623611905,0,4.37,0.2,7,1,58,1,66.93,0.05,20.55,11.72,19,10,58,1,63.66,0.57,28.78,16.43,34,14,58,1,60.61,0.57,3,3,3,2,2,2,2,2,2,3,3,3,0,0,0,19,19,19,41701,3,65,56.9,51.6,-1.03,-2,-2.02,0.69,0.88,0.28,0.06,0.82,0.31,1.42,4.44,6.18,1.47,2.85,2.38,0.1,2.78,2.43,68,68,68,68,68,68,58,58,58,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,0,0,0.02,0,0,0,0,0,0.72,0.24,58,0
623611906,0,0,0,0,0,18,1,23,999,0,0,0,0,18,1,23,999,0.05,0,1,0,18,1,22.99,0,19,19,19,19,19,8,19,19,8,19,19,19,0,0,0,19,19,19,41701,3,23,23,22.97,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.02,0,0,0,23,23,23,23,23,23,18,18,18,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.02,18,0
